hhid14,n_members,n_adults,n_outmig_adults,amount_given_total,amount_received_total,log_received_total,ethnic_modal,ethnic_share_modal,has_minang,has_batak,has_java,nelm_d1_deployment,nelm_d2_remittance,non_nuclear_adults,nelm_d3_extended_ratio,expenditure_total_monthly,log_exp_monthly,expenditure_pcm,log_exp_pcm,urban_rural,prov_bps,kab_bps,urban,subethnic_modal
0443031,3,0,0,0.0,0.0,0.0,4.0,1.0,False,True,False,,0.0,0,0.0,7825233.333333333,15.87286424069396,2608411.111111111,14.774252207609218,1.0,16.0,12.0,1,Diaspora-Christian-Batak
0481841,4,1,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,3175801.6666666665,14.97107096675722,793950.4166666666,13.58477755027996,1.0,31.0,71.0,1,Diaspora-Muslim-Batak
0500651,3,2,0,0.0,0.0,0.0,4.0,0.6666666666666666,False,True,False,0.0,0.0,0,0.0,8714838.333333334,15.980537801118968,2904946.1111111115,14.88192574194445,1.0,19.0,71.0,1,Diaspora-Muslim-Batak
0501900,7,7,2,1300000.0,1900000.0,14.45736497045232,4.0,0.7142857142857143,False,True,True,0.2857142857142857,14.45736497045232,5,0.7142857142857143,4181783.3333333335,15.24624858741934,597397.619047619,13.300339873157222,1.0,16.0,7.0,1,Diaspora-Muslim-Batak
0540300,5,5,1,2500000.0,0.0,0.0,4.0,1.0,False,True,False,0.2,0.0,3,0.6,895776.6666666666,13.70544752128432,179155.3333333333,12.096014074234008,2.0,19.0,71.0,0,Diaspora-Christian-Batak
0540351,1,1,1,0.0,0.0,0.0,4.0,1.0,False,True,False,1.0,0.0,0,0.0,6114425.0,15.626161455158735,6114425.0,15.626161455158735,2.0,19.0,71.0,0,Diaspora-Christian-Batak
0540352,4,3,0,0.0,300000.0,12.611541086966117,4.0,1.0,False,True,False,0.0,12.611541086966117,1,0.25,10068316.666666666,16.12490418685189,2517079.1666666665,14.738610123696333,1.0,19.0,71.0,1,Diaspora-Christian-Batak
0750141,2,1,1,0.0,0.0,0.0,4.0,1.0,False,True,False,1.0,0.0,0,0.0,6884202.333333333,15.744739972968194,3442101.1666666665,15.05159293766833,1.0,34.0,2.0,1,Diaspora-Christian-Batak
0771600,3,3,0,200000.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,1,0.3333333333333333,10142565.166666666,16.132251597745345,3380855.0555555555,15.033639506265972,1.0,31.0,72.0,1,Diaspora-Christian-Batak
0781242,3,3,0,0.0,0.0,0.0,4.0,0.6666666666666666,False,True,False,0.0,0.0,1,0.3333333333333333,,,,,1.0,31.0,72.0,1,Diaspora-Muslim-Batak
0820800,9,6,0,500000.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,4,0.4444444444444444,5462020.0,15.513329425753913,606891.1111111111,13.316106313075943,1.0,31.0,73.0,1,Diaspora-Muslim-Batak
0840241,6,2,0,0.0,0.0,0.0,4.0,0.5,False,True,False,0.0,0.0,0,0.0,5652283.333333333,15.54757032819732,942047.222222222,13.755811743566976,1.0,31.0,73.0,1,Diaspora-Muslim-Batak
0850100,7,7,1,400000.0,0.0,0.0,4.0,0.8571428571428571,False,True,False,0.1428571428571428,0.0,5,0.7142857142857143,2890561.6666666665,14.876961735486455,412937.38095238095,12.931053662149427,1.0,31.0,73.0,1,Diaspora-Christian-Batak
0850900,8,8,1,0.0,0.0,0.0,4.0,0.875,False,True,False,0.125,0.0,6,0.75,,,,,1.0,31.0,73.0,1,Diaspora-Christian-Batak
0910500,7,7,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,5,0.7142857142857143,,,,,1.0,31.0,74.0,1,Diaspora-Christian-Batak
0910600,12,9,3,3100000.0,500000.0,13.122365377402328,4.0,0.6363636363636364,False,True,True,0.3333333333333333,13.122365377402328,7,0.5833333333333334,4782786.666666667,15.380534128339503,398565.5555555556,12.895629778462794,1.0,31.0,74.0,1,Diaspora-Christian-Batak
0910631,2,0,0,0.0,0.0,0.0,4.0,1.0,False,True,False,,0.0,0,0.0,6592506.666666667,15.701444360146583,3296253.333333333,15.008297331273974,1.0,36.0,71.0,1,Diaspora-Muslim-Batak
0931600,7,7,0,1200000.0,1000000.0,13.815511557963774,4.0,1.0,False,True,False,0.0,13.815511557963774,5,0.7142857142857143,6533160.0,15.69240145763372,933308.5714285716,13.74649222696956,1.0,31.0,74.0,1,Diaspora-Christian-Batak
0931631,3,1,1,0.0,0.0,0.0,4.0,1.0,False,True,False,1.0,0.0,0,0.0,2125575.0,14.569553382434378,708525.0,13.470942034687251,1.0,36.0,3.0,1,Diaspora-Christian-Batak
0931642,1,1,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,2117910.0,14.565940783486276,2117910.0,14.565940783486276,1.0,12.0,11.0,1,Diaspora-Christian-Batak
0941500,8,6,1,0.0,0.0,0.0,4.0,0.75,False,True,True,0.1666666666666666,0.0,4,0.5,3800815.0,15.150726338486065,475101.875,13.071286638514312,1.0,31.0,74.0,1,Diaspora-Muslim-Batak
0941531,1,1,0,0.0,300000.0,12.611541086966117,4.0,1.0,False,True,False,0.0,12.611541086966117,0,0.0,2887736.333333333,14.875983823796693,2887736.333333333,14.875983823796693,2.0,12.0,18.0,0,Diaspora-Christian-Batak
0941541,3,1,0,0.0,0.0,0.0,4.0,0.6666666666666666,False,True,False,0.0,0.0,0,0.0,3854920.0,15.16486107190318,1284973.3333333333,14.06624930205231,1.0,14.0,71.0,1,Diaspora-Muslim-Batak
0951700,10,8,0,1800000.0,0.0,0.0,4.0,0.3333333333333333,False,True,True,0.0,0.0,6,0.6,4087808.3333333335,15.223519769203934,408780.8333333334,12.92093687787571,1.0,31.0,73.0,1,Diaspora-Muslim-Batak
1040100,9,9,0,500000.0,500000.0,13.122365377402328,4.0,0.8888888888888888,False,True,False,0.0,13.122365377402328,7,0.7777777777777778,9198580.0,16.034559790992756,1022064.4444444444,13.837336083355517,1.0,31.0,75.0,1,Diaspora-Christian-Batak
1040131,4,2,1,0.0,0.0,0.0,4.0,1.0,False,True,False,0.5,0.0,0,0.0,2507640.0,14.73485302854339,626910.0,13.348559863766278,2.0,12.0,9.0,0,Diaspora-Christian-Batak
1040141,1,1,1,0.0,0.0,0.0,4.0,1.0,False,True,False,1.0,0.0,0,0.0,8197126.666666667,15.919294366317672,8197126.666666667,15.919294366317672,1.0,31.0,72.0,1,Diaspora-Christian-Batak
1050900,9,7,0,1200000.0,2500000.0,14.731801689838347,4.0,0.625,False,True,True,0.0,14.731801689838347,5,0.5555555555555556,5130716.666666667,15.4507561033988,570079.6296296297,13.253533085297429,1.0,31.0,75.0,1,Diaspora-Muslim-Batak
1050941,3,1,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,,,,,1.0,32.0,75.0,1,Diaspora-Muslim-Batak
1071841,1,1,0,0.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,1665041.0,14.325360906303755,1665041.0,14.325360906303755,1.0,12.0,75.0,1,Diaspora-Muslim-Batak
1080400,9,7,0,3500000.0,5000000.0,15.424948670398354,4.0,0.7777777777777778,False,True,False,0.0,15.424948670398354,5,0.5555555555555556,6257900.0,15.649355383335111,695322.2222222222,13.452132084381994,2.0,32.0,3.0,0,Diaspora-Christian-Batak
1080451,2,0,0,0.0,0.0,0.0,4.0,1.0,False,True,False,,0.0,0,0.0,2979190.0,14.907162345115102,1489595.0,14.214015500216696,1.0,32.0,1.0,1,Diaspora-Christian-Batak
1081400,8,8,0,0.0,1450000.0,14.187074804051692,4.0,1.0,False,True,False,0.0,14.187074804051692,6,0.75,6390291.666666667,15.670290626035204,798786.4583333334,13.590850179766257,1.0,32.0,71.0,1,Diaspora-Christian-Batak
1411951,4,3,1,200000.0,200000.0,12.206077645517674,4.0,0.75,False,True,False,0.3333333333333333,12.206077645517674,1,0.25,5282611.666666667,15.479931356530123,1320652.9166666667,14.093637563310878,1.0,36.0,71.0,1,Diaspora-Muslim-Batak
1651532,5,5,0,0.0,0.0,0.0,4.0,0.6,False,True,True,0.0,0.0,3,0.6,,,,,1.0,36.0,74.0,1,Diaspora-Christian-Batak
1740541,3,2,1,300000.0,0.0,0.0,4.0,1.0,False,True,False,0.5,0.0,0,0.0,5416318.333333333,15.504927052939015,1805439.4444444445,14.406315133525284,1.0,31.0,71.0,1,Diaspora-Muslim-Batak
1911151,1,1,0,300000.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,0,0.0,4671886.666666667,15.357073759251367,4671886.666666667,15.357073759251367,1.0,33.0,73.0,1,Diaspora-Christian-Batak
2060600,8,6,0,6000000.0,0.0,0.0,4.0,0.8333333333333334,False,True,True,0.0,0.0,4,0.5,9849430.0,16.102924244982262,1231178.75,14.023483414003126,1.0,34.0,2.0,1,Diaspora-Christian-Batak
2800800,7,5,0,300000.0,0.0,0.0,4.0,1.0,False,True,False,0.0,0.0,3,0.4285714285714285,7589205.0,15.842237532568967,1084172.142857143,13.89632817410988,1.0,52.0,71.0,1,Diaspora-Christian-Batak
