hhid14,ethnic_label,n_adults,n_outmig_adults,nelm_d1_deployment,n_adults_in_ind,n_outmig_in_ind,n_male_out,n_female_out,D1_male,D1_female,D1_total_computed
0602031,Java,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0602051,Java,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0602100,Java,3,0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
0602111,Java,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0602141,Java,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0602200,Java,5,1,0.2,5.0,1.0,1.0,0.0,0.2,0.0,0.2
0602251,Java,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0602252,Java,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0602300,Java,7,0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
0602341,Java,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0602351,Java,1,1,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
0602352,Java,2,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
0602400,Java,5,0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
0602500,Java,8,1,0.125,8.0,1.0,1.0,0.0,0.125,0.0,0.125
0602541,Java,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0602551,Java,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0602552,Java,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0602553,Java,3,0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
0602600,Java,4,0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
0602641,Java,0,0,,,,0.0,0.0,,,
0602700,Java,7,0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
0602741,Java,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0602742,Java,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0602751,Java,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0602800,Java,5,0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
0602900,Java,4,0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
0603000,Java,8,1,0.125,8.0,1.0,0.0,1.0,0.0,0.125,0.125
0610151,Java,0,0,,,,0.0,0.0,,,
0610651,Java,3,0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
0611141,Java,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0611340,Java,5,0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
0620100,Java,7,0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
0620141,Java,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0620142,Java,1,1,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
0620143,Java,2,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
0620144,Java,2,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
0620151,Java,1,1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
0620242,Java,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0620500,Java,4,0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
0620700,Java,5,1,0.2,5.0,1.0,1.0,0.0,0.2,0.0,0.2
0620900,Java,9,0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
0620912,Java,5,0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
0621100,Java,3,1,0.3333333333333333,3.0,1.0,0.0,1.0,0.0,0.3333333333333333,0.3333333333333333
0621151,Java,1,1,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
0621200,Java,9,0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
0621231,Java,3,0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
0621233,Java,2,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
0621241,Java,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0621252,Java,0,0,,,,0.0,0.0,,,
0621253,Java,1,1,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
0621300,Java,5,0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
0621311,Java,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0621400,Java,9,2,0.2222222222222222,9.0,2.0,1.0,1.0,0.1111111111111111,0.1111111111111111,0.2222222222222222
0621411,Java,5,1,0.2,5.0,1.0,1.0,0.0,0.2,0.0,0.2
0621441,Java,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0621451,Java,1,1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
0621600,Java,3,2,0.6666666666666666,3.0,2.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666
0621641,Java,3,0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
0621700,Java,4,0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
0621900,Java,10,1,0.1,10.0,1.0,1.0,0.0,0.1,0.0,0.1
0621931,Java,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0621941,Java,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0621942,Java,1,1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
0621951,Java,1,1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
0621952,Java,0,0,,,,0.0,0.0,,,
0622051,Java,3,1,0.3333333333333333,3.0,1.0,0.0,1.0,0.0,0.3333333333333333,0.3333333333333333
0622053,Java,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0622251,Java,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0622252,Java,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0622341,Java,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0622400,Java,3,1,0.3333333333333333,3.0,1.0,0.0,1.0,0.0,0.3333333333333333,0.3333333333333333
0622451,Java,1,1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
0622600,Java,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0622700,Java,8,1,0.125,8.0,1.0,1.0,0.0,0.125,0.0,0.125
0622800,Java,4,2,0.5,4.0,2.0,1.0,1.0,0.25,0.25,0.5
0622851,Java,1,1,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
0622900,Java,4,0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
0622931,Java,4,0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
0623000,Java,3,0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
0623011,Java,4,0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
0623051,Java,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0630100,Java,7,1,0.1428571428571428,7.0,1.0,1.0,0.0,0.14285714285714285,0.0,0.14285714285714285
0630131,Java,6,0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
0630132,Java,8,0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
0630133,Java,7,0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
0630200,Java,5,0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
0630241,Java,2,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
0630300,Java,5,1,0.2,5.0,1.0,0.0,1.0,0.0,0.2,0.2
0630331,Java,2,2,1.0,2.0,2.0,2.0,0.0,1.0,0.0,1.0
0630351,Java,2,1,0.5,2.0,1.0,0.0,1.0,0.0,0.5,0.5
0630400,Java,7,0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
0630451,Java,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0630452,Java,3,1,0.3333333333333333,3.0,1.0,1.0,0.0,0.3333333333333333,0.0,0.3333333333333333
0630500,Java,2,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
0630700,Java,6,0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
0630751,Java,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0630800,Java,2,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
0630831,Java,2,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
0630900,Java,6,1,0.1666666666666666,6.0,1.0,1.0,0.0,0.16666666666666666,0.0,0.16666666666666666
0630931,Java,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0630951,Java,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0631000,Java,5,1,0.2,5.0,1.0,0.0,1.0,0.0,0.2,0.2
0631100,Java,4,1,0.25,4.0,1.0,1.0,0.0,0.25,0.0,0.25
0631200,Java,6,1,0.1666666666666666,6.0,1.0,0.0,1.0,0.0,0.16666666666666666,0.16666666666666666
0631251,Java,1,1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
0631300,Java,6,2,0.3333333333333333,6.0,2.0,1.0,1.0,0.16666666666666666,0.16666666666666666,0.3333333333333333
0631352,Java,1,1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
0631541,Java,2,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
0631542,Java,6,0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
0631600,Java,7,0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
0631631,Java,2,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
0631800,Java,5,1,0.2,5.0,1.0,0.0,1.0,0.0,0.2,0.2
0631900,Java,5,2,0.4,5.0,2.0,1.0,1.0,0.2,0.2,0.4
0631931,Java,0,0,,,,0.0,0.0,,,
0631951,Java,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0632000,Java,5,1,0.2,5.0,1.0,1.0,0.0,0.2,0.0,0.2
0632051,Java,2,1,0.5,2.0,1.0,0.0,1.0,0.0,0.5,0.5
0632100,Java,7,0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
0632151,Java,3,2,0.6666666666666666,3.0,2.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666
0632200,Java,4,0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
0632241,Java,4,1,0.25,4.0,1.0,1.0,0.0,0.25,0.0,0.25
0632251,Java,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0632300,Java,14,5,0.3571428571428571,14.0,5.0,3.0,2.0,0.21428571428571427,0.14285714285714285,0.3571428571428571
0632341,Java,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0632342,Java,1,1,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
0632351,Java,1,1,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
0632353,Java,1,1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
0632400,Java,4,0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
0632431,Java,3,0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
0632441,Java,2,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
0632442,Java,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0632500,Java,7,2,0.2857142857142857,7.0,2.0,1.0,1.0,0.14285714285714285,0.14285714285714285,0.2857142857142857
0632600,Java,6,0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
0632651,Java,0,0,,,,0.0,0.0,,,
0632652,Java,1,1,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
0632712,Java,6,0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
0632800,Java,6,0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
0632831,Java,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0632832,Java,2,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
0632841,Java,5,0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
0632851,Java,2,1,0.5,2.0,1.0,1.0,0.0,0.5,0.0,0.5
0632900,Java,4,0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
0632941,Java,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0632951,Java,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0640100,Java,5,2,0.4,5.0,2.0,1.0,1.0,0.2,0.2,0.4
0640141,Java,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0640142,Java,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0640500,Java,4,1,0.25,4.0,1.0,0.0,1.0,0.0,0.25,0.25
0640652,Minang,4,0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
0640653,Java,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0640800,Java,8,1,0.125,8.0,1.0,0.0,1.0,0.0,0.125,0.125
0640841,Java,2,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
0640843,Java,2,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
0640851,Java,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0641000,Java,10,0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
0641031,Java,6,0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
0641200,Java,4,1,0.25,4.0,1.0,0.0,1.0,0.0,0.25,0.25
0641251,Java,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0641300,Java,2,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
0641441,Java,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0641700,Java,8,0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
0641931,Java,6,0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
0641942,Minang,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0641943,Java,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0642042,Java,0,0,,,,0.0,0.0,,,
0642200,Java,6,0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
0642251,Java,1,1,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
0642400,Java,6,1,0.1666666666666666,6.0,1.0,0.0,1.0,0.0,0.16666666666666666,0.16666666666666666
0642531,Java,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0642600,Java,9,0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
0642651,Java,1,1,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
0642652,Java,1,1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
0642653,Java,1,1,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
0642742,Java,1,1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
0642831,Java,5,0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
0643000,Java,3,0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
0650131,Java,9,0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
0650300,Java,4,0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
0650531,Java,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0650641,Minang,3,0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
0650800,Java,11,2,0.1818181818181818,11.0,2.0,2.0,0.0,0.18181818181818182,0.0,0.18181818181818182
0650853,Java,4,0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
0650911,Java,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0651200,Java,12,0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
0651241,Java,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0651600,Java,7,0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
0651800,Java,5,1,0.2,5.0,1.0,1.0,0.0,0.2,0.0,0.2
0652000,Java,9,0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
0652031,Java,2,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
0660552,Java,3,0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
0661242,Java,5,0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
0661300,Java,7,1,0.1428571428571428,7.0,1.0,0.0,1.0,0.0,0.14285714285714285,0.14285714285714285
0661352,Java,3,0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
0661400,Java,6,0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
0661700,Java,6,0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
0670200,Java,13,1,0.0769230769230769,13.0,1.0,1.0,0.0,0.07692307692307693,0.0,0.07692307692307693
0670231,Java,2,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
0670311,Java,10,0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
0670400,Java,14,2,0.1428571428571428,14.0,2.0,1.0,1.0,0.07142857142857142,0.07142857142857142,0.14285714285714285
0670431,Java,2,2,1.0,2.0,2.0,2.0,0.0,1.0,0.0,1.0
0670441,Java,0,0,,,,0.0,0.0,,,
0670452,Java,0,0,,,,0.0,0.0,,,
0670453,Java,0,0,,,,0.0,0.0,,,
0670500,Java,11,1,0.0909090909090909,11.0,1.0,0.0,1.0,0.0,0.09090909090909091,0.09090909090909091
0670511,Java,2,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
0670600,Java,6,0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
0670641,Java,3,0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
0670700,Java,4,1,0.25,4.0,1.0,1.0,0.0,0.25,0.0,0.25
0670741,Java,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0670811,Java,2,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
0671011,Java,1,1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
0671100,Java,2,1,0.5,2.0,1.0,1.0,0.0,0.5,0.0,0.5
0671200,Java,2,2,1.0,2.0,2.0,1.0,1.0,0.5,0.5,1.0
0672000,Java,7,1,0.1428571428571428,7.0,1.0,0.0,1.0,0.0,0.14285714285714285,0.14285714285714285
0672011,Java,2,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
0680300,Java,7,0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
0680351,Java,1,1,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
0680352,Java,1,1,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
0680600,Java,4,0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
0680643,Java,4,0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
0681400,Java,8,1,0.125,8.0,1.0,0.0,1.0,0.0,0.125,0.125
0681900,Java,14,6,0.4285714285714285,14.0,6.0,2.0,4.0,0.14285714285714285,0.2857142857142857,0.42857142857142855
0681931,Java,1,1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
0684300,Java,2,1,0.5,2.0,1.0,1.0,0.0,0.5,0.0,0.5
0700700,Java,6,2,0.3333333333333333,6.0,2.0,2.0,0.0,0.3333333333333333,0.0,0.3333333333333333
0701031,Java,3,2,0.6666666666666666,3.0,2.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666
0701851,Java,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0704200,Java,4,0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
0710231,Java,3,0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
0710600,Java,9,1,0.1111111111111111,9.0,1.0,1.0,0.0,0.1111111111111111,0.0,0.1111111111111111
0710632,Java,2,1,0.5,2.0,1.0,1.0,0.0,0.5,0.0,0.5
0710633,Java,6,2,0.3333333333333333,6.0,2.0,0.0,2.0,0.0,0.3333333333333333,0.3333333333333333
0710800,Java,4,0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
0711200,Java,7,1,0.1428571428571428,7.0,1.0,1.0,0.0,0.14285714285714285,0.0,0.14285714285714285
0711300,Java,3,0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
0711631,Java,3,1,0.3333333333333333,3.0,1.0,1.0,0.0,0.3333333333333333,0.0,0.3333333333333333
0711650,Java,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0711700,Java,10,3,0.3,10.0,3.0,2.0,1.0,0.2,0.1,0.30000000000000004
0711751,Java,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0712000,Java,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0714100,Java,3,1,0.3333333333333333,3.0,1.0,0.0,1.0,0.0,0.3333333333333333,0.3333333333333333
0714200,Java,6,0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
0714233,Java,2,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
0714300,Java,3,0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
0720700,Java,4,1,0.25,4.0,1.0,1.0,0.0,0.25,0.0,0.25
0730700,Java,8,0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
0730800,Java,7,0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
0730851,Java,1,1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
0730942,Java,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0731300,Java,6,0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
0731452,Java,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0740251,Java,1,1,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
0740343,Java,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0740351,Java,1,1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
0740600,Java,6,1,0.1666666666666666,6.0,1.0,0.0,1.0,0.0,0.16666666666666666,0.16666666666666666
0740641,Java,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0740900,Java,6,1,0.1666666666666666,6.0,1.0,1.0,0.0,0.16666666666666666,0.0,0.16666666666666666
0741141,Java,1,1,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
0741221,Java,5,0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
0741252,Java,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0741342,Java,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0741943,Java,2,1,0.5,2.0,1.0,1.0,0.0,0.5,0.0,0.5
0744200,Java,6,0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
0750100,Java,4,0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
0750141,Batak,1,1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
0750500,Java,5,1,0.2,5.0,1.0,1.0,0.0,0.2,0.0,0.2
0750541,Java,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0750542,Java,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0750600,Java,3,2,0.6666666666666666,3.0,2.0,2.0,0.0,0.6666666666666666,0.0,0.6666666666666666
0750841,Java,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0751400,Java,8,0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
0751431,Java,2,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
0751452,Java,0,0,,,,0.0,0.0,,,
0751711,Java,5,1,0.2,5.0,1.0,1.0,0.0,0.2,0.0,0.2
0751731,Java,3,0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
0751740,Java,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0751800,Java,2,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
0754100,Java,6,0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
0760100,Java,8,1,0.125,8.0,1.0,1.0,0.0,0.125,0.0,0.125
0760141,Java,0,0,,,,0.0,0.0,,,
0760142,Java,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0760151,Java,2,1,0.5,2.0,1.0,0.0,1.0,0.0,0.5,0.5
0760300,Java,4,3,0.75,4.0,3.0,3.0,0.0,0.75,0.0,0.75
0760351,Java,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0760400,Java,9,2,0.2222222222222222,9.0,2.0,1.0,1.0,0.1111111111111111,0.1111111111111111,0.2222222222222222
0760731,Java,4,0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
0760800,Java,14,1,0.0714285714285714,14.0,1.0,0.0,1.0,0.0,0.07142857142857142,0.07142857142857142
0760841,Java,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0761000,Java,6,1,0.1666666666666666,6.0,1.0,1.0,0.0,0.16666666666666666,0.0,0.16666666666666666
0761100,Java,5,1,0.2,5.0,1.0,1.0,0.0,0.2,0.0,0.2
0761131,Java,3,0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
0761200,Java,5,0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
0761241,Java,4,0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
0761531,Java,5,0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
0761600,Java,9,0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
0761800,Java,5,0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
0761831,Java,3,1,0.3333333333333333,3.0,1.0,0.0,1.0,0.0,0.3333333333333333,0.3333333333333333
0761900,Java,6,0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
0762000,Java,7,0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
0770200,Java,11,2,0.1818181818181818,11.0,2.0,0.0,2.0,0.0,0.18181818181818182,0.18181818181818182
0770231,Java,3,0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
0770232,Java,3,0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
0770241,Java,1,1,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
0771100,Java,7,0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
0771600,Batak,3,0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
0771831,Java,3,1,0.3333333333333333,3.0,1.0,0.0,1.0,0.0,0.3333333333333333,0.3333333333333333
0774100,Java,7,0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
0774131,Java,0,0,,,,0.0,0.0,,,
0774300,Java,4,0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
0774752,Java,2,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
0774832,Java,11,0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
0780441,Java,0,0,,,,0.0,0.0,,,
0780500,Java,3,0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
0781041,Java,5,0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
0781144,Java,3,0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
